agency,agencyDetail,description,date,weekday,hour,zipcode,lat,lng,borough,tempMax,tempMin
DEP,Department of Environmental Protection,Sewer monitoring device alert *FOR DEP INTERNAL USE ONLY* (SBUART),12292013,6,17,11433,40.69726562031242,-73.79442244614151,QUEENS,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.62281535440078,-73.98858436994378,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Sprinkler System - Inadequate,12292013,6,17,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,17,10454,40.81147153401381,-73.92058657058278,BRONX,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11362,40.77203081380534,-73.73433900129955,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11358,40.75183544884049,-73.80781045113983,QUEENS,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,17,11368,40.75286111782408,-73.86288932902872,QUEENS,48.02,41.0
DOB,Department of Buildings,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,12292013,6,17,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,17,11385,40.70549947023659,-73.87671404669216,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Excessive Water In Basement (WEFB),12292013,6,17,10463,40.88268935909241,-73.90376858646836,BRONX,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.622538080814664,-73.98809450911526,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Highway Flooding (SH),12292013,6,17,11234,40.59651130968669,-73.90787551923017,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11357,40.79199895857348,-73.79797610845478,QUEENS,48.02,41.0
DOB,Department of Buildings,Safety Netting/Guard Rails - Damaged/Inadequate/None (6 Stories/75 Feet Or Less),12292013,6,17,11419,40.692978702781794,-73.82272897434314,QUEENS,48.02,41.0
NYPD,New York City Police Department,Blocked Hydrant,12292013,6,17,11228,40.62189634994459,-74.00390121713383,BROOKLYN,48.02,41.0
DOT,Department of Transportation,Street Light Out,12292013,6,17,11233,40.667392979497734,-73.9231227884606,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,17,10306,40.56467295677954,-74.10641598352814,STATEN ISLAND,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.621533302409105,-73.98642686402633,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Privately Owned Public Space/Non-Compliance,12292013,6,17,11419,40.69278641934329,-73.8226321217054,QUEENS,48.02,41.0
DOT,Department of Transportation,Newspaper Box Complaint,12292013,6,17,10075,40.77165784559385,-73.95318842529461,MANHATTAN,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,17,11385,40.7056477414363,-73.87676426713232,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11212,40.664236634295584,-73.90834068486436,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,17,11412,40.68982901638203,-73.75726840384769,QUEENS,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.621088561565905,-73.98572812992764,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,17,11357,40.77560917969173,-73.80379188981568,QUEENS,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.61982018792293,-73.983628365226,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,17,11412,40.68982901638203,-73.75726840384769,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Sunken/Damaged/Raised (SC1),12292013,6,17,11220,40.63735630648763,-74.03126741120387,BROOKLYN,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.619833910342614,-73.9836175554983,BROOKLYN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,17,11234,40.61842345924447,-73.90842160477213,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11212,40.664236634295584,-73.90834068486436,BROOKLYN,48.02,41.0
DOT,Department of Transportation,Street Light Out,12292013,6,17,10468,40.86660095531992,-73.89544370279464,BRONX,48.02,41.0
DEP,Department of Environmental Protection,Sewer monitoring device alert *FOR DEP INTERNAL USE ONLY* (SBUART),12292013,6,17,10013,40.72282172514639,-74.00434726283488,MANHATTAN,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11204,40.616572268530476,-73.97857923540413,BROOKLYN,48.02,41.0
DOT,Department of Transportation,Street Light Out,12292013,6,17,11370,40.7663590498608,-73.88755427629076,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11378,40.715306450552305,-73.9023941916357,QUEENS,48.02,41.0
DOT,Department of Transportation,Street Cleaning - ASP,12292013,6,17,11223,40.6092113837816,-73.96934362771172,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,17,11221,40.695176591340726,-73.91297898816467,BROOKLYN,48.02,41.0
TLC,Taxi and Limousine Commission,Driver Complaint,12292013,6,17,10017,40.755550034226005,-73.97397940565502,MANHATTAN,48.02,41.0
TLC,Taxi and Limousine Commission,Car Service Company Complaint,12292013,6,17,10016,40.74278522975051,-73.97896809982981,MANHATTAN,48.02,41.0
DOB,Department of Buildings,Plumbing-Defective/Leaking/Not Maintained,12292013,6,17,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12292013,6,17,10467,40.86696260667312,-73.87045272880854,BRONX,48.02,41.0
DPR,Department of Parks and Recreation,Tree Leaning/Uprooted,12292013,6,17,10306,40.57918018246001,-74.12711350301272,STATEN ISLAND,48.02,41.0
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12292013,6,17,10308,40.54806288051366,-74.15561007016724,STATEN ISLAND,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,17,11207,40.66255067142712,-73.88067539741746,BROOKLYN,48.02,41.0
DSNY,BCC - Brooklyn North,1 Missed Collection,12292013,6,17,11236,40.65088399078328,-73.91649640707811,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Lights From Parking Lot Shining On Building,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,10306,40.55672608241947,-74.11560885444486,STATEN ISLAND,48.02,41.0
NYPD,New York City Police Department,Chained,12292013,6,16,10457,40.849937869706835,-73.89544459330361,BRONX,48.02,41.0
DOB,Department of Buildings,Lights From Parking Lot Shining On Building,12292013,6,16,11419,40.69106058644963,-73.83033186448709,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,16,10304,40.614712012163764,-74.0772919846529,STATEN ISLAND,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11414,40.658665973993806,-73.84337144097893,QUEENS,48.02,41.0
NYPD,New York City Police Department,Double Parked Blocking Traffic,12292013,6,16,10312,40.54903176153904,-74.19678060354778,STATEN ISLAND,48.02,41.0
NYPD,New York City Police Department,Partial Access,12292013,6,16,11432,40.71689282332823,-73.79714680208585,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,10027,40.814850143006545,-73.95630468549878,MANHATTAN,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,11210,40.62251818531288,-73.9412290348379,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Lead Kit Request (Residential) (L10),12292013,6,16,10001,40.74533129897919,-73.99265226752601,MANHATTAN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11368,40.74148347745002,-73.85783169079774,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,16,10305,40.592664644914855,-74.07489003196368,STATEN ISLAND,48.02,41.0
DEP,Department of Environmental Protection,Highway Flooding (SH),12292013,6,16,10002,40.713254136989306,-73.97758505066066,MANHATTAN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11208,40.6735334826847,-73.86189519899818,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Illegal Conversion Of Commercial Bldg/Space To Other Uses,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,10461,40.856900871251526,-73.8568077624565,BRONX,48.02,41.0
DEP,Department of Environmental Protection,Lead Kit Request (Residential) (L10),12292013,6,16,10029,40.787853401344364,-73.94445957383111,MANHATTAN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11373,40.74314682842196,-73.89052018215703,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,10305,40.592250339668794,-74.07464472420904,STATEN ISLAND,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11234,40.61842345924447,-73.90842160477213,BROOKLYN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,10469,40.86765789772653,-73.85504190428041,BRONX,48.02,41.0
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
NYPD,New York City Police Department,Commercial Overnight Parking,12292013,6,16,11231,40.6717577963453,-74.00912766979472,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Illegal Conversion Of Manufacturing/Industrial Space,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
NYPD,New York City Police Department,Blocked Hydrant,12292013,6,16,11413,40.675477405473664,-73.74871877301102,QUEENS,48.02,41.0
DOHMH,Department of Health and Mental Hygiene,3 or More,12292013,6,16,10463,40.889760333081234,-73.89813792244895,BRONX,48.02,41.0
DOT,Department of Transportation,Pothole,12292013,6,16,10455,40.81608063359735,-73.91768726265478,BRONX,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11433,40.69689230950231,-73.78392206808041,QUEENS,48.02,41.0
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DSNY,BCC - Brooklyn North,15 Street Cond/Dump-Out/Drop-Off,12292013,6,16,11206,40.706306202315005,-73.94302348405937,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11433,40.69977937260028,-73.7881142260084,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,10013,40.71680500334347,-74.00819592493981,MANHATTAN,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,16,11238,40.680463580225336,-73.96134655378708,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Manhole Cover Missing (Emergency) (SA3),12292013,6,16,10023,40.77192494567963,-73.99022679043622,MANHATTAN,48.02,41.0
DEP,Department of Environmental Protection,Hydrant Leaking (WC1),12292013,6,16,10002,40.713488112201325,-73.98134365552902,MANHATTAN,48.02,41.0
DOB,Department of Buildings,SRO - Illegal Work/No Permit/Change In Occupancy/Use,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11235,40.58205874328521,-73.96549320182126,BROOKLYN,48.02,41.0
TLC,Taxi and Limousine Commission,Driver Complaint,12292013,6,16,10010,40.741471492629046,-73.98542808204093,MANHATTAN,48.02,41.0
DOT,Department of Transportation,Pothole - Highway,12292013,6,16,10462,40.84338442650273,-73.87186482393689,BRONX,48.02,41.0
DEP,Department of Environmental Protection,,12292013,6,16,11355,40.750156750087896,-73.81863921163476,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11355,40.750156750087896,-73.81863921163476,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Street Flooding (SJ),12292013,6,16,11435,40.71354299715499,-73.81262825080475,QUEENS,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11217,40.681508647767494,-73.98025654477308,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Contrary To LL 58/87(Handicapped Access),12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11206,40.699100173804425,-73.93112129560372,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,10471,40.908189867276896,-73.90013199813774,BRONX,48.02,41.0
NYPD,New York City Police Department,Commercial Overnight Parking,12292013,6,16,11220,40.63548532975673,-74.01112595724155,BROOKLYN,48.02,41.0
NYPD,New York City Police Department,No Access,12292013,6,16,11209,40.62418262893614,-74.02601260784634,BROOKLYN,48.02,41.0
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DSNY,BCC - Queens West,1R Missed Recycling-All Materials,12292013,6,16,11105,40.770044693840475,-73.89880841625964,QUEENS,48.02,41.0
DOT,Department of Transportation,St Name - Attached to Pole,12292013,6,16,11356,40.7801515357774,-73.84510411576417,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer monitoring device alert *FOR DEP INTERNAL USE ONLY* (SBUART),12292013,6,16,11249,40.715406070830376,-73.96645945757315,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,10009,40.72936968523056,-73.98399833588036,MANHATTAN,48.02,41.0
DOB,Department of Buildings,Fence - None/Inadequate,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DOT,Department of Transportation,Controller,12292013,6,16,11212,40.67024113350516,-73.90699864057032,BROOKLYN,48.02,41.0
DOB,Department of Buildings,Elevator - Defective/Not Working,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer monitoring device alert *FOR DEP INTERNAL USE ONLY* (SBUART),12292013,6,16,11361,40.76953522811302,-73.77114805048708,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,,12292013,6,16,11362,40.77203629493353,-73.73433536906444,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11362,40.77203629493353,-73.73433536906444,QUEENS,48.02,41.0
DOB,Department of Buildings,Failure To Retain Water/Improper Drainage- (LL103/89),12292013,6,16,10467,40.876038239614914,-73.87959438414599,BRONX,48.02,41.0
DOB,Department of Buildings,Electrical Wiring Defective/Exposed,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,10032,40.83479004086599,-73.94270385575665,MANHATTAN,48.02,41.0
DOT,Department of Transportation,St Name - Attached to Pole,12292013,6,16,11356,40.78015335827651,-73.8423996230969,QUEENS,48.02,41.0
DOB,Department of Buildings,Posted Notice Or Order Removed/Tampered With,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12292013,6,16,11235,40.59231357587268,-73.93453322932311,BROOKLYN,48.02,41.0
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12292013,6,16,11355,40.74582320104635,-73.82602768204093,QUEENS,48.02,41.0
DOB,Department of Buildings,Curb Cut/Driveway/Carport - Illegal,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DEP,Department of Environmental Protection,Sewer monitoring device alert *FOR DEP INTERNAL USE ONLY* (SBUART),12292013,6,16,10302,40.63817095739242,-74.13703715464325,STATEN ISLAND,48.02,41.0
DOT,Department of Transportation,St Name - Attached to Pole,12292013,6,16,11356,40.78015184455549,-73.84330232641791,QUEENS,48.02,41.0
DOB,Department of Buildings,Zoning - Non-Conforming/Illegal Vehicle Storage,12292013,6,16,11419,40.690921886720645,-73.83120486161535,QUEENS,48.02,41.0
DSNY,Bronx 10,2 Bulk-Missed Collection,12292013,6,16,10465,40.82931371635648,-73.82493492415826,BRONX,48.02,41.0
